,Amount_Requested,Interest_Rate,Loan_Length,Debt_To_Income_Ratio,Monthly_Income,Open_CREDIT_Lines,Revolving_CREDIT_Balance,Inquiries_in_the_Last_6_Months,Employment_Length,FICO_avg,Loan_Purpose,State,Home_Ownership
228,18000.0,24.89,60.0,14.88,4000.0,10.0,7377.0,3.0,8.0,667.0,moving,VT,RENT
229,5825.0,12.12,36.0,4.0,3750.0,4.0,5643.0,0.0,1.0,692.0,home_improvement,AR,OWN
230,2500.0,15.31,36.0,22.81,2530.0,7.0,5276.0,6.0,1.0,672.0,home_improvement,VA,RENT
231,7200.0,19.91,60.0,2.0,5500.0,13.0,2130.0,0.0,9.0,662.0,other,NY,RENT
232,8000.0,14.33,36.0,11.85,3941.58,15.0,9660.0,0.0,2.0,672.0,other,MD,RENT
233,25000.0,20.77,60.0,19.12,6000.0,17.0,12757.0,2.0,10.0,667.0,home_improvement,TX,MORTGAGE
234,2500.0,14.09,36.0,20.95,2666.67,9.0,15787.0,0.0,5.0,667.0,medical,NY,RENT
235,20000.0,12.84,36.0,1.49,3500.0,6.0,1954.0,5.0,2.0,752.0,home_improvement,MI,MORTGAGE
236,6250.0,13.11,36.0,28.61,1779.17,19.0,7455.0,1.0,3.0,722.0,debt_consolidation,CT,RENT
237,12375.0,13.67,36.0,22.42,2083.33,8.0,12226.0,0.0,3.0,682.0,debt_consolidation,KS,MORTGAGE
238,18000.0,10.16,36.0,16.71,6666.67,16.0,19850.0,1.0,6.0,687.0,debt_consolidation,NY,MORTGAGE
239,3300.0,6.99,36.0,20.04,3333.33,10.0,0.0,2.0,1.0,762.0,other,IL,RENT
240,21000.0,18.49,60.0,16.4,8833.33,11.0,29293.0,0.0,1.0,702.0,other,TX,MORTGAGE
241,24575.0,16.29,36.0,19.6,5250.0,8.0,20858.0,2.0,10.0,697.0,debt_consolidation,GA,MORTGAGE
242,5000.0,7.74,36.0,14.4,5166.67,8.0,15489.0,1.0,10.0,752.0,other,OH,RENT
243,20000.0,16.29,36.0,23.59,5833.33,14.0,12696.0,1.0,1.0,682.0,debt_consolidation,MI,MORTGAGE
244,13250.0,6.62,36.0,28.64,5750.0,12.0,7174.0,3.0,8.0,752.0,debt_consolidation,IL,MORTGAGE
245,10000.0,8.59,36.0,2.85,10167.0,9.0,16.0,3.0,10.0,792.0,major_purchase,PA,MORTGAGE
246,20000.0,10.75,36.0,11.37,8416.67,10.0,12283.0,0.0,3.0,742.0,debt_consolidation,NY,RENT
247,10000.0,8.49,36.0,13.58,4166.67,8.0,8455.0,0.0,10.0,717.0,debt_consolidation,FL,MORTGAGE
248,12000.0,12.12,36.0,14.66,5000.0,11.0,13235.0,2.0,2.0,712.0,debt_consolidation,FL,MORTGAGE
249,8000.0,7.9,36.0,12.54,3500.0,8.0,6834.0,2.0,5.0,727.0,home_improvement,IL,MORTGAGE
250,11000.0,8.94,36.0,22.38,4200.0,6.0,8694.0,4.0,7.0,762.0,credit_card,AK,MORTGAGE
251,12500.0,7.49,36.0,14.07,8237.5,15.0,13261.0,0.0,6.0,732.0,debt_consolidation,MD,RENT
252,7500.0,11.03,36.0,11.41,3750.0,15.0,5148.0,7.0,6.0,687.0,credit_card,AL,MORTGAGE
253,4825.0,10.16,36.0,14.89,2400.0,14.0,6109.0,1.0,1.0,707.0,debt_consolidation,UT,RENT
254,7550.0,16.89,36.0,21.94,2880.0,2.0,1989.0,1.0,8.0,672.0,other,AL,RENT
255,8000.0,14.35,36.0,20.35,4000.0,7.0,2082.0,0.0,4.0,677.0,other,NY,RENT
256,6000.0,14.09,36.0,15.72,5083.33,11.0,10373.0,0.0,4.0,672.0,debt_consolidation,KS,RENT
257,8000.0,15.57,60.0,2.38,5291.67,4.0,1252.0,6.0,5.0,702.0,major_purchase,IL,RENT
258,3000.0,14.59,36.0,24.2,5000.0,6.0,5527.0,1.0,5.0,667.0,debt_consolidation,IL,MORTGAGE
259,8000.0,16.29,36.0,15.76,3750.0,8.0,7374.0,1.0,6.0,667.0,debt_consolidation,NY,RENT
260,8400.0,5.99,36.0,8.7,3000.0,6.0,6215.0,0.0,2.0,752.0,credit_card,TX,OWN
261,35000.0,14.65,36.0,12.2,14166.67,7.0,103354.0,0.0,8.0,722.0,medical,MA,MORTGAGE
262,15000.0,7.9,36.0,21.54,5000.0,8.0,21555.0,0.0,2.0,732.0,credit_card,NY,OWN
263,7500.0,10.99,36.0,7.51,7083.33,9.0,2245.0,7.0,8.0,802.0,home_improvement,TX,MORTGAGE
264,24000.0,9.62,60.0,17.41,7695.08,6.0,1502.0,0.0,9.0,807.0,debt_consolidation,DC,RENT
265,21000.0,20.5,60.0,18.42,8083.33,11.0,31080.0,2.0,5.0,682.0,debt_consolidation,NY,MORTGAGE
266,6000.0,7.62,36.0,9.33,8315.67,8.0,6239.0,0.0,2.0,732.0,debt_consolidation,CA,RENT
267,4500.0,6.91,36.0,0.58,65000.0,7.0,3015.0,4.0,7.0,727.0,major_purchase,MD,MORTGAGE
268,29000.0,17.77,36.0,15.7,7666.67,11.0,23319.0,0.0,2.0,697.0,debt_consolidation,MA,RENT
269,20000.0,15.31,36.0,27.35,5250.0,11.0,11343.0,1.0,6.0,692.0,debt_consolidation,CA,RENT
270,7000.0,10.16,36.0,10.76,4341.67,11.0,13638.0,0.0,7.0,697.0,debt_consolidation,IL,MORTGAGE
271,5000.0,10.36,36.0,0.51,2916.67,2.0,165.0,2.0,3.0,717.0,other,NJ,RENT
272,6000.0,17.27,36.0,6.91,4025.67,6.0,6652.0,2.0,5.0,667.0,debt_consolidation,IL,MORTGAGE
273,10000.0,15.27,36.0,4.02,4480.0,9.0,7614.0,2.0,1.0,672.0,wedding,IL,RENT
274,3200.0,17.49,36.0,1.37,2917.0,4.0,1427.0,1.0,1.0,667.0,other,AR,RENT
275,23000.0,17.77,36.0,25.84,6625.0,17.0,19870.0,1.0,3.0,687.0,debt_consolidation,MD,MORTGAGE
276,5000.0,11.54,36.0,10.36,3416.67,17.0,15301.0,7.0,1.0,672.0,other,NY,RENT
277,3000.0,12.69,36.0,3.12,2083.33,3.0,844.0,0.0,3.0,717.0,debt_consolidation,CA,RENT
278,12000.0,10.74,60.0,17.63,3500.0,11.0,18808.0,0.0,5.0,717.0,debt_consolidation,VA,RENT
279,20000.0,13.99,60.0,31.2,4166.67,9.0,8810.0,0.0,6.0,722.0,debt_consolidation,NY,RENT
280,1200.0,15.8,36.0,27.14,2166.67,9.0,9076.0,1.0,3.0,667.0,debt_consolidation,MI,RENT
281,8000.0,6.62,36.0,4.9,3000.0,5.0,6084.0,1.0,5.0,782.0,credit_card,FL,MORTGAGE
282,10000.0,16.49,60.0,17.7,5416.67,10.0,41329.0,0.0,10.0,707.0,credit_card,IL,MORTGAGE
283,11000.0,13.06,36.0,22.42,7916.67,9.0,34314.0,1.0,1.0,692.0,other,NC,MORTGAGE
284,18000.0,16.29,36.0,17.62,5250.0,11.0,9379.0,1.0,5.0,672.0,credit_card,CA,MORTGAGE
285,24000.0,17.49,60.0,8.96,5000.0,4.0,323.0,1.0,10.0,707.0,small_business,OR,RENT
286,8000.0,18.75,60.0,9.92,5002.33,7.0,8421.0,1.0,10.0,677.0,other,WA,MORTGAGE
287,6000.0,11.71,36.0,21.45,3100.0,18.0,10426.0,0.0,2.0,687.0,other,MI,RENT
288,35000.0,17.27,36.0,22.74,6750.0,15.0,24626.0,1.0,10.0,677.0,debt_consolidation,CA,RENT
289,1000.0,10.36,36.0,0.0,1800.0,2.0,0.0,1.0,1.0,732.0,renewable_energy,GA,MORTGAGE
290,10000.0,15.31,36.0,27.71,3750.0,19.0,19385.0,1.0,3.0,682.0,credit_card,CA,RENT
291,6000.0,15.8,36.0,7.94,5000.0,7.0,14784.0,1.0,10.0,672.0,medical,NY,RENT
292,4000.0,6.03,36.0,13.03,2916.67,7.0,2860.0,0.0,5.0,752.0,car,CA,RENT
293,20000.0,11.71,60.0,10.98,5416.67,10.0,20836.0,0.0,10.0,747.0,debt_consolidation,IL,MORTGAGE
294,3500.0,14.12,36.0,10.19,3750.0,8.0,9771.0,4.0,10.0,657.0,medical,IA,OTHER
295,24000.0,19.99,60.0,3.48,8333.33,8.0,8224.0,1.0,5.0,692.0,debt_consolidation,AZ,RENT
296,8000.0,14.09,36.0,14.31,3500.0,7.0,5074.0,2.0,4.0,692.0,debt_consolidation,CA,RENT
297,12000.0,6.62,36.0,13.88,7125.0,15.0,20639.0,1.0,5.0,777.0,credit_card,MA,MORTGAGE
298,17600.0,8.9,36.0,16.58,4166.67,8.0,235.0,1.0,8.0,752.0,debt_consolidation,CO,MORTGAGE
299,5000.0,12.92,36.0,16.29,3333.0,11.0,14244.0,2.0,2.0,667.0,debt_consolidation,CA,RENT
300,8000.0,18.67,60.0,5.56,2500.0,5.0,5770.0,2.0,6.0,662.0,educational,CA,RENT
301,10000.0,9.88,36.0,17.04,4500.0,8.0,6948.0,2.0,4.0,732.0,debt_consolidation,KY,MORTGAGE
302,16800.0,6.62,36.0,3.87,16083.33,5.0,13470.0,1.0,8.0,802.0,debt_consolidation,SC,OWN
303,6500.0,10.38,60.0,6.86,2738.67,10.0,2345.0,1.0,8.0,757.0,home_improvement,KY,MORTGAGE
304,35000.0,7.9,36.0,20.7,12083.33,10.0,28864.0,0.0,10.0,792.0,home_improvement,TX,MORTGAGE
305,9950.0,14.33,36.0,4.19,4800.0,9.0,5038.0,1.0,5.0,687.0,debt_consolidation,NJ,MORTGAGE
306,5000.0,9.91,36.0,28.77,3166.67,3.0,0.0,1.0,5.0,752.0,debt_consolidation,OH,RENT
307,10000.0,19.05,60.0,28.39,3726.67,23.0,10067.0,2.0,5.0,697.0,debt_consolidation,FL,RENT
308,6000.0,13.11,36.0,19.97,5833.33,6.0,5523.0,1.0,1.0,687.0,debt_consolidation,PA,MORTGAGE
309,35000.0,7.9,36.0,20.27,12083.33,15.0,35242.0,0.0,10.0,772.0,debt_consolidation,VA,MORTGAGE
310,5600.0,7.9,36.0,16.54,1916.67,8.0,3373.0,0.0,5.0,707.0,debt_consolidation,FL,RENT
311,17000.0,7.9,36.0,6.43,6250.0,4.0,1352.0,3.0,6.0,797.0,small_business,NJ,RENT
312,15000.0,12.99,60.0,17.45,5666.67,13.0,10855.0,0.0,3.0,717.0,debt_consolidation,NY,RENT
313,3000.0,11.14,36.0,1.7,7750.0,7.0,874.0,0.0,10.0,687.0,small_business,NY,MORTGAGE
314,12000.0,17.77,36.0,9.86,3083.33,10.0,4390.0,0.0,4.0,667.0,credit_card,MA,RENT
315,25000.0,14.27,36.0,14.59,9000.0,11.0,22364.0,3.0,7.0,707.0,debt_consolidation,MA,MORTGAGE
316,31075.0,20.49,36.0,26.18,6000.0,20.0,27221.0,2.0,10.0,662.0,credit_card,MA,OWN
317,4750.0,14.33,60.0,23.48,1500.0,11.0,1687.0,3.0,1.0,742.0,debt_consolidation,SC,RENT
318,6400.0,11.71,36.0,14.88,4166.67,7.0,15055.0,0.0,1.0,682.0,credit_card,VA,RENT
319,25000.0,9.91,36.0,15.38,5500.0,9.0,11395.0,0.0,3.0,732.0,debt_consolidation,FL,RENT
320,5000.0,6.03,36.0,6.43,12083.33,10.0,792.0,0.0,5.0,787.0,major_purchase,PA,MORTGAGE
321,12000.0,11.99,60.0,4.3,3583.33,5.0,3942.0,2.0,2.0,757.0,home_improvement,GA,MORTGAGE
322,20000.0,19.72,36.0,13.74,7965.0,18.0,18809.0,1.0,7.0,667.0,debt_consolidation,VA,MORTGAGE
323,10000.0,15.96,36.0,13.09,4416.67,9.0,23870.0,1.0,10.0,667.0,debt_consolidation,CA,RENT
324,9750.0,20.49,36.0,10.55,3033.33,13.0,8688.0,1.0,4.0,662.0,other,WA,RENT
325,10000.0,14.09,36.0,15.02,6000.0,13.0,8178.0,0.0,8.0,687.0,debt_consolidation,RI,MORTGAGE
326,3000.0,10.46,36.0,4.34,4350.0,3.0,8414.0,4.0,10.0,682.0,small_business,IL,OWN
327,25000.0,19.72,60.0,1.31,5666.67,6.0,92.0,0.0,10.0,702.0,debt_consolidation,MN,MORTGAGE
328,5000.0,14.22,36.0,18.73,8583.0,9.0,8097.0,1.0,1.0,672.0,other,CA,MORTGAGE
329,6500.0,5.79,36.0,22.84,6400.0,11.0,7435.0,0.0,8.0,732.0,credit_card,TX,MORTGAGE
330,8325.0,15.31,36.0,15.22,2916.67,13.0,7171.0,0.0,4.0,672.0,debt_consolidation,NY,RENT
331,20000.0,15.31,60.0,13.94,8333.33,15.0,22246.0,0.0,10.0,712.0,small_business,FL,MORTGAGE
332,12000.0,12.12,36.0,20.32,5166.67,9.0,10054.0,1.0,4.0,712.0,credit_card,AL,MORTGAGE
333,9500.0,10.38,60.0,13.64,5000.0,10.0,46358.0,0.0,10.0,757.0,small_business,NM,MORTGAGE
334,12000.0,5.79,60.0,22.13,4166.67,12.0,14464.0,1.0,10.0,782.0,debt_consolidation,WI,MORTGAGE
335,7200.0,11.49,60.0,16.78,2944.0,11.0,5459.0,0.0,6.0,717.0,debt_consolidation,CA,RENT
336,8500.0,10.16,36.0,11.23,6091.83,18.0,10568.0,0.0,3.0,712.0,credit_card,NV,MORTGAGE
337,17475.0,19.05,60.0,22.95,4583.33,13.0,15852.0,3.0,10.0,687.0,debt_consolidation,IL,MORTGAGE
338,10000.0,12.12,36.0,13.49,3113.83,9.0,6634.0,0.0,4.0,692.0,home_improvement,TX,MORTGAGE
339,18000.0,22.47,60.0,1.92,4583.33,6.0,4243.0,3.0,7.0,662.0,house,FL,RENT
340,4800.0,5.42,36.0,20.17,7466.83,19.0,13461.0,2.0,4.0,787.0,medical,NH,MORTGAGE
341,5000.0,7.9,36.0,16.44,2298.75,10.0,12346.0,0.0,10.0,722.0,wedding,NC,MORTGAGE
342,20000.0,12.12,36.0,10.32,3750.0,6.0,15762.0,0.0,2.0,722.0,credit_card,TX,RENT
343,12300.0,15.31,36.0,19.26,5000.0,13.0,4460.0,2.0,10.0,712.0,debt_consolidation,OH,MORTGAGE
344,28000.0,22.78,60.0,10.29,6125.0,11.0,18101.0,2.0,5.0,677.0,debt_consolidation,LA,MORTGAGE
345,1675.0,11.11,36.0,4.81,2080.0,4.0,1466.0,0.0,3.0,692.0,debt_consolidation,CA,RENT
346,7500.0,17.04,36.0,4.92,4000.0,3.0,8398.0,0.0,7.0,687.0,car,CA,RENT
347,9200.0,12.61,36.0,15.42,12833.33,12.0,17391.0,0.0,2.0,677.0,debt_consolidation,WI,MORTGAGE
348,8000.0,15.8,36.0,10.76,4583.33,13.0,4084.0,3.0,2.0,677.0,credit_card,OK,MORTGAGE
349,5000.0,10.99,36.0,23.25,2000.0,8.0,8339.0,0.0,1.0,692.0,moving,NJ,RENT
350,19125.0,18.25,60.0,15.69,3333.33,8.0,7858.0,0.0,5.0,692.0,other,CA,OWN
351,5075.0,5.99,36.0,20.1,5000.0,9.0,269.0,3.0,3.0,792.0,debt_consolidation,PA,MORTGAGE
352,7000.0,9.62,36.0,22.69,3275.0,8.0,14075.0,1.0,9.0,712.0,debt_consolidation,IL,MORTGAGE
353,5000.0,12.12,36.0,16.97,6800.0,16.0,25524.0,0.0,10.0,677.0,debt_consolidation,WA,MORTGAGE
354,35000.0,13.49,60.0,10.63,15583.33,10.0,9.0,1.0,6.0,762.0,small_business,AZ,MORTGAGE
355,2225.0,14.65,36.0,24.09,3250.0,9.0,26854.0,1.0,5.0,672.0,credit_card,WV,MORTGAGE
356,4000.0,10.16,36.0,4.58,3168.0,5.0,6916.0,2.0,1.0,717.0,major_purchase,IL,RENT
357,16000.0,7.9,36.0,2.23,7083.33,11.0,3076.0,0.0,5.0,742.0,debt_consolidation,CA,MORTGAGE
358,15500.0,17.77,36.0,27.6,3333.33,10.0,8692.0,0.0,4.0,677.0,debt_consolidation,VA,OWN
359,16000.0,13.11,60.0,14.88,7916.67,9.0,22918.0,2.0,10.0,697.0,debt_consolidation,OK,MORTGAGE
360,9000.0,13.06,60.0,5.74,3678.08,8.0,7556.0,2.0,4.0,712.0,debt_consolidation,CA,RENT
361,20000.0,16.49,60.0,24.58,6000.0,14.0,12231.0,3.0,3.0,712.0,wedding,TX,MORTGAGE
362,20000.0,18.17,60.0,9.72,10000.0,8.0,106527.0,0.0,10.0,687.0,credit_card,CA,MORTGAGE
363,30000.0,22.78,60.0,24.71,6041.67,12.0,39144.0,0.0,1.0,692.0,debt_consolidation,CA,RENT
364,10000.0,10.59,36.0,7.43,3833.33,3.0,10187.0,0.0,10.0,737.0,debt_consolidation,CA,RENT
365,14000.0,19.05,36.0,31.02,5000.0,15.0,12728.0,3.0,7.0,662.0,credit_card,IL,MORTGAGE
366,5000.0,7.43,36.0,1.0,5000.0,9.0,10944.0,0.0,1.0,802.0,other,NY,NONE
367,18000.0,15.31,60.0,22.93,5734.08,13.0,2819.0,0.0,4.0,712.0,other,FL,RENT
368,10000.0,6.62,36.0,19.05,5208.33,8.0,28302.0,0.0,10.0,742.0,debt_consolidation,WA,MORTGAGE
369,25975.0,13.11,60.0,15.51,4583.33,6.0,3607.0,0.0,9.0,737.0,house,WA,MORTGAGE
370,10350.0,14.09,36.0,20.46,3333.33,10.0,10841.0,1.0,1.0,692.0,car,NY,RENT
371,10850.0,17.77,36.0,33.9,2708.33,7.0,9577.0,0.0,8.0,662.0,debt_consolidation,PA,OWN
372,4075.0,5.42,36.0,23.41,3750.0,6.0,34103.0,1.0,6.0,772.0,home_improvement,NC,MORTGAGE
373,14500.0,10.75,60.0,14.26,3584.62,6.0,18555.0,0.0,10.0,757.0,credit_card,CA,MORTGAGE
374,12000.0,10.16,36.0,27.48,5000.0,12.0,10490.0,0.0,7.0,712.0,debt_consolidation,VA,MORTGAGE
375,1000.0,22.95,36.0,19.78,884.9,4.0,5561.0,0.0,5.0,667.0,other,NY,RENT
376,5900.0,13.11,36.0,14.19,3010.0,8.0,5921.0,0.0,10.0,702.0,debt_consolidation,FL,MORTGAGE
377,9950.0,13.11,36.0,24.21,2500.0,17.0,16618.0,1.0,10.0,707.0,debt_consolidation,MI,MORTGAGE
378,7200.0,6.03,36.0,17.27,3416.67,14.0,4838.0,0.0,10.0,792.0,debt_consolidation,NY,MORTGAGE
379,14750.0,16.77,60.0,17.32,2500.0,8.0,11003.0,1.0,8.0,687.0,debt_consolidation,NM,MORTGAGE
380,5000.0,16.7,36.0,2.67,3000.0,4.0,2474.0,8.0,1.0,692.0,other,FL,RENT
381,20000.0,14.91,36.0,19.43,6250.0,12.0,14308.0,1.0,5.0,717.0,debt_consolidation,VA,MORTGAGE
382,18400.0,19.42,60.0,22.53,7400.0,14.0,10439.0,2.0,10.0,707.0,debt_consolidation,VA,MORTGAGE
383,7200.0,14.11,36.0,13.62,3583.0,3.0,1621.0,1.0,1.0,702.0,other,PA,OWN
384,18000.0,13.99,60.0,2.13,4364.58,9.0,1721.0,3.0,3.0,727.0,debt_consolidation,PA,MORTGAGE
385,8000.0,12.12,36.0,24.98,3166.67,10.0,5428.0,0.0,10.0,692.0,debt_consolidation,MA,RENT
386,4000.0,8.9,36.0,13.16,5166.67,9.0,7171.0,2.0,3.0,722.0,small_business,CA,MORTGAGE
387,6000.0,13.11,36.0,18.1,3750.0,18.0,14468.0,3.0,7.0,692.0,debt_consolidation,NY,RENT
388,6250.0,10.25,36.0,18.04,2400.0,5.0,14863.0,0.0,10.0,722.0,debt_consolidation,FL,MORTGAGE
389,5375.0,14.09,36.0,15.05,5416.67,13.0,4087.0,2.0,1.0,687.0,car,TX,MORTGAGE
390,8875.0,15.31,36.0,14.9,2302.0,8.0,10008.0,0.0,5.0,667.0,debt_consolidation,SC,RENT
391,7000.0,10.65,36.0,7.38,3333.33,7.0,12168.0,0.0,1.0,702.0,debt_consolidation,CA,RENT
392,12000.0,15.31,36.0,21.83,6416.67,20.0,11583.0,2.0,2.0,682.0,debt_consolidation,VA,RENT
393,21250.0,18.75,36.0,26.53,4500.0,15.0,25287.0,2.0,10.0,672.0,credit_card,LA,OWN
394,3600.0,19.72,60.0,22.22,3200.0,13.0,11702.0,0.0,1.0,682.0,car,KS,MORTGAGE
395,12000.0,14.33,36.0,28.2,3333.33,11.0,10727.0,0.0,10.0,672.0,debt_consolidation,KY,MORTGAGE
396,10050.0,14.33,36.0,16.48,2500.0,7.0,13337.0,2.0,1.0,692.0,credit_card,CA,RENT
397,4025.0,8.9,36.0,15.32,5000.0,12.0,15943.0,0.0,8.0,702.0,credit_card,CA,MORTGAGE
398,5000.0,6.62,36.0,1.2,5000.0,8.0,531.0,1.0,2.0,782.0,debt_consolidation,GA,RENT
399,16500.0,11.71,60.0,12.07,2750.0,11.0,2316.0,1.0,4.0,777.0,small_business,OH,MORTGAGE
400,10000.0,7.29,36.0,7.94,5833.33,12.0,3181.0,0.0,8.0,737.0,home_improvement,CA,MORTGAGE
401,7500.0,12.29,36.0,21.34,8750.0,14.0,20947.0,7.0,5.0,687.0,educational,CA,MORTGAGE
402,10000.0,6.03,36.0,24.66,2940.25,8.0,5904.0,0.0,10.0,757.0,debt_consolidation,OH,MORTGAGE
403,10000.0,8.9,36.0,22.66,2083.33,8.0,12724.0,0.0,9.0,717.0,credit_card,MN,RENT
404,18000.0,7.9,36.0,18.36,5833.33,16.0,12522.0,0.0,1.0,732.0,credit_card,GA,RENT
405,7000.0,16.29,36.0,24.93,3833.33,20.0,18792.0,3.0,3.0,682.0,credit_card,TX,MORTGAGE
406,22000.0,22.47,60.0,33.93,5083.33,14.0,31152.0,2.0,10.0,672.0,debt_consolidation,WV,MORTGAGE
407,6000.0,13.11,36.0,12.4,1000.0,18.0,3622.0,2.0,1.0,687.0,debt_consolidation,WA,RENT
408,5600.0,6.62,36.0,7.23,5833.33,8.0,8125.0,1.0,2.0,752.0,wedding,NC,MORTGAGE
409,9500.0,12.12,36.0,24.06,2519.17,7.0,8673.0,1.0,10.0,707.0,debt_consolidation,MO,MORTGAGE
410,12000.0,13.11,36.0,17.51,9666.67,12.0,17226.0,0.0,5.0,682.0,debt_consolidation,SC,MORTGAGE
411,7200.0,10.37,36.0,8.92,4416.67,10.0,4137.0,0.0,2.0,677.0,debt_consolidation,FL,MORTGAGE
412,5000.0,15.8,36.0,25.53,6612.0,6.0,14283.0,0.0,10.0,667.0,debt_consolidation,NC,RENT
413,8250.0,15.96,60.0,15.6,2917.0,13.0,4479.0,1.0,2.0,697.0,home_improvement,NY,MORTGAGE
414,30000.0,22.47,60.0,20.07,7916.67,9.0,4202.0,3.0,5.0,692.0,debt_consolidation,NY,MORTGAGE
415,10075.0,15.81,60.0,23.8,6583.33,15.0,13259.0,1.0,1.0,702.0,debt_consolidation,DE,MORTGAGE
416,9050.0,13.11,36.0,20.58,5166.67,9.0,7571.0,1.0,7.0,702.0,credit_card,MI,MORTGAGE
417,17500.0,10.16,36.0,23.64,3333.33,10.0,21483.0,0.0,8.0,702.0,credit_card,CA,MORTGAGE
418,10000.0,6.91,36.0,8.83,4166.67,5.0,6381.0,0.0,1.0,732.0,car,TX,RENT
419,10000.0,8.9,36.0,20.1,2870.42,11.0,18802.0,0.0,3.0,717.0,other,MO,RENT
420,8500.0,15.8,36.0,17.4,2500.0,6.0,6491.0,1.0,1.0,692.0,debt_consolidation,MI,RENT
421,16000.0,14.65,36.0,20.15,3666.67,15.0,6875.0,0.0,4.0,677.0,debt_consolidation,NC,RENT
422,2350.0,14.09,36.0,11.18,1833.33,3.0,7463.0,1.0,5.0,727.0,credit_card,WA,MORTGAGE
423,10000.0,7.29,36.0,4.7,6083.33,10.0,7337.0,1.0,3.0,732.0,medical,NY,RENT
424,25000.0,15.8,60.0,21.18,5458.33,26.0,27327.0,1.0,6.0,737.0,debt_consolidation,MA,MORTGAGE
425,8000.0,14.33,36.0,27.34,3500.0,19.0,16395.0,2.0,7.0,687.0,credit_card,CA,RENT
426,6000.0,13.11,36.0,16.75,4166.67,9.0,4500.0,0.0,1.0,672.0,credit_card,OH,MORTGAGE
427,4000.0,13.11,36.0,11.8,5416.67,12.0,6616.0,1.0,1.0,687.0,credit_card,NY,RENT
428,11500.0,11.14,36.0,18.0,2916.67,14.0,13851.0,1.0,5.0,717.0,credit_card,WA,RENT
429,12000.0,9.91,36.0,4.1,12500.0,9.0,22889.0,0.0,9.0,707.0,wedding,WA,RENT
430,15250.0,16.49,60.0,20.57,2916.67,10.0,17931.0,0.0,1.0,692.0,debt_consolidation,FL,RENT
431,5000.0,12.68,36.0,9.2,3500.0,6.0,3555.0,0.0,1.0,697.0,debt_consolidation,FL,RENT
432,6000.0,7.9,36.0,20.75,3750.0,12.0,4318.0,0.0,10.0,717.0,wedding,IL,RENT
433,18225.0,16.29,60.0,22.61,3166.67,7.0,12233.0,2.0,4.0,712.0,credit_card,PA,RENT
434,15000.0,10.38,36.0,16.87,6312.0,17.0,14339.0,2.0,2.0,737.0,debt_consolidation,IL,MORTGAGE
435,4000.0,5.79,36.0,23.94,4666.67,7.0,2889.0,2.0,9.0,762.0,moving,OH,RENT
436,27000.0,12.12,60.0,17.82,7083.33,13.0,25137.0,0.0,8.0,717.0,debt_consolidation,TX,MORTGAGE
437,15000.0,13.85,36.0,5.1,3000.0,4.0,5936.0,1.0,3.0,707.0,other,NY,RENT
438,4950.0,10.16,36.0,16.75,1403.33,4.0,2738.0,1.0,2.0,727.0,other,CA,RENT
439,21000.0,10.0,36.0,14.08,6250.0,8.0,21102.0,0.0,2.0,732.0,credit_card,CA,RENT
440,9000.0,15.31,36.0,15.88,5000.0,7.0,4532.0,1.0,10.0,677.0,credit_card,NY,RENT
441,21000.0,18.75,60.0,31.71,9583.33,19.0,30589.0,1.0,10.0,697.0,debt_consolidation,NM,MORTGAGE
442,8000.0,19.05,36.0,2.83,3333.33,4.0,2832.0,0.0,5.0,662.0,debt_consolidation,NY,RENT
443,23000.0,6.91,60.0,12.39,4583.33,6.0,17695.0,2.0,4.0,762.0,debt_consolidation,NH,MORTGAGE
444,10000.0,14.65,36.0,16.68,8333.33,18.0,39461.0,2.0,4.0,682.0,debt_consolidation,OH,MORTGAGE
445,5000.0,9.99,60.0,10.8,6400.0,8.0,5783.0,0.0,1.0,732.0,credit_card,CA,RENT
446,5350.0,10.16,36.0,16.45,11250.0,11.0,19184.0,3.0,8.0,732.0,home_improvement,NJ,MORTGAGE
447,10000.0,12.42,36.0,9.77,3500.0,9.0,10912.0,1.0,2.0,707.0,credit_card,CA,RENT
448,24000.0,10.16,36.0,15.53,5416.67,11.0,17882.0,0.0,10.0,722.0,debt_consolidation,OH,MORTGAGE
449,24000.0,7.9,36.0,13.55,7233.33,6.0,26039.0,0.0,1.0,707.0,debt_consolidation,GA,MORTGAGE
450,15475.0,14.09,36.0,26.98,3750.0,14.0,19670.0,0.0,10.0,687.0,debt_consolidation,SC,MORTGAGE
451,25000.0,21.0,36.0,9.52,8333.33,11.0,8575.0,1.0,10.0,672.0,debt_consolidation,NY,RENT
452,13000.0,9.91,36.0,15.6,2333.33,12.0,4487.0,3.0,5.0,732.0,credit_card,CA,RENT
453,7550.0,7.62,36.0,14.61,2512.0,7.0,2814.0,0.0,5.0,732.0,wedding,AZ,MORTGAGE
454,9600.0,15.31,36.0,33.24,3166.67,8.0,14774.0,3.0,2.0,687.0,credit_card,AR,RENT
455,15000.0,15.21,60.0,14.65,5416.67,11.0,9171.0,2.0,10.0,702.0,debt_consolidation,CA,RENT
456,7000.0,14.11,36.0,21.67,4166.67,7.0,60550.0,3.0,10.0,677.0,debt_consolidation,NJ,RENT
457,1000.0,15.31,36.0,29.45,2166.67,9.0,1748.0,0.0,6.0,667.0,debt_consolidation,TX,MORTGAGE
458,25000.0,12.87,36.0,18.81,6666.67,13.0,31890.0,1.0,1.0,722.0,debt_consolidation,MA,RENT
